rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
761,estimated,,,0.510794,Tatum,/tatumio/doc,,4768,3478,1438397,2025-09-30T11:58:04.384000Z,5mo,9,True,81.1,repo,https://github.com/tatumio/doc,,0.305592,0.566193,0.747876,0.9,1.0,0.157165
762,estimated,,,0.510787,Apollo Router Core,/apollographql/router,,3116,1462,342694,2025-08-20T12:04:25.439000Z,6mo,9.6,True,,repo,https://github.com/apollographql/router,,0.347281,0.506046,0.672216,0.96,1.0,0.129378
763,estimated,,,0.51068,Discord.py,/rapptz/discord.py,,831,468,111886,2026-02-19T14:27:42.993000Z,18d,8.8,,90,repo,https://github.com/rapptz/discord.py,,0.476759,0.427056,0.613175,0.88,0.0,0.615028
764,estimated,,,0.510664,Base UI,/mui/base-ui,,471,285,73693,2026-02-05T14:56:56.343000Z,1mo,8,,57.9,repo,https://github.com/mui/base-ui,,0.532328,0.392713,0.591151,0.8,0.0,0.478027
765,estimated,,,0.510531,lazygit,/jesseduffield/lazygit,,2815,1326,210455,2025-09-05T10:11:02.414000Z,6mo,9.6,True,46,repo,https://github.com/jesseduffield/lazygit,,0.357236,0.499271,0.646499,0.96,1.0,0.138917
766,estimated,,,0.510328,JavaScript,/javascript-tutorial/en.javascript.info,,817,2000,272209,2025-10-14T06:37:49.265000Z,4mo,8.2,,84.8,repo,https://github.com/javascript-tutorial/en.javascript.info,,0.478422,0.527789,0.66007,0.82,0.0,0.169391
767,estimated,,,0.510317,FullCalendar,/fullcalendar/fullcalendar-docs,,680,1350,173232,2025-10-12T20:36:41.387000Z,4mo,8.3,,82.4,repo,https://github.com/fullcalendar/fullcalendar-docs,,0.496391,0.500516,0.636233,0.83,0.0,0.168046
768,estimated,,,0.510294,Angular Components,/angular/components,,1263,2276,499628,2025-12-23T11:53:10.368000Z,2mo,8.9,,63.5,repo,https://github.com/angular/components,,0.435762,0.536761,0.692102,0.89,0.0,0.280674
769,estimated,,,0.510214,Git Cliff,/orhun/git-cliff,,3026,283,55218,2026-02-28T17:01:25.975000Z,9d,10,True,75.3,repo,https://github.com/orhun/git-cliff,,0.350153,0.392226,0.575928,1.0,1.0,0.756209
770,estimated,,,0.510204,Spring AI Alibaba,/alibaba/spring-ai-alibaba,,765,57,21253,2026-01-04T10:01:56.018000Z,2mo,9.1,True,72.7,repo,https://github.com/alibaba/spring-ai-alibaba,,0.484861,0.281929,0.525569,0.91,1.0,0.315913
771,estimated,,,0.510186,Azure Monitor,/microsoftdocs/azure-monitor-docs,,1885,4822,1918343,2025-11-17T16:33:55.820000Z,3mo,8.9,,85.6,repo,https://github.com/microsoftdocs/azure-monitor-docs,,0.396533,0.588873,0.763063,0.89,0.0,0.210245
772,estimated,,,0.510174,Apache Arrow,/apache/arrow,,3483,2410,389356,2025-09-29T13:25:53.181000Z,5mo,9.1,True,60.4,repo,https://github.com/apache/arrow,,0.336369,0.540731,0.678949,0.91,1.0,0.156396
773,estimated,,,0.510159,Oh My Posh,/jandedobbeleer/oh-my-posh,,3788,418,100724,2026-03-03T08:20:46.881000Z,7d,9.7,True,84.6,repo,https://github.com/jandedobbeleer/oh-my-posh,,0.328142,0.419229,0.607632,0.97,1.0,0.810086
774,estimated,,,0.510048,Model Context Protocol Go SDK,/modelcontextprotocol/go-sdk,,536,156,59730,2026-03-03T18:23:24.272000Z,6d,7.8,,76.3,repo,https://github.com/modelcontextprotocol/go-sdk,,0.51968,0.351071,0.580071,0.78,0.0,0.819345
775,estimated,,,0.51001,Restate,/restatedev/docs-restate,,3702,1189,349894,2026-01-24T08:41:06.783000Z,1mo,9.2,True,87.3,repo,https://github.com/restatedev/docs-restate,,0.330393,0.491705,0.673313,0.92,1.0,0.399899
776,estimated,,,0.509925,Buildkite,/buildkite/docs,,5162,2851,1023426,2025-10-23T15:29:15.756000Z,4mo,9.7,True,79.3,repo,https://github.com/buildkite/docs,,0.29781,0.552395,0.729923,0.97,1.0,0.178853
777,estimated,,,0.509806,JDK,/openjdk/jdk,,2406,15402,4839750,2025-08-19T16:17:01.831000Z,6mo,8,,39.8,repo,https://github.com/openjdk/jdk,,0.372621,0.669497,0.811873,0.8,0.0,0.12892
778,estimated,,,0.50977,Formily,/alibaba/formily,,3127,1680,522521,2025-07-02T12:42:56.809000Z,8mo,9.1,True,80.8,repo,https://github.com/alibaba/formily,,0.346935,0.51569,0.694465,0.91,1.0,0.106818
779,estimated,,,0.509755,React Native Reusables,/mrzachnugent/react-native-reusables,,1146,226,33047,2025-10-19T06:18:00.312000Z,4mo,9.3,True,77.3,repo,https://github.com/mrzachnugent/react-native-reusables,,0.445284,0.376671,0.548851,0.93,1.0,0.174299
780,estimated,,,0.509619,Port,/port-labs/port-docs,,7029,6165,2205433,2025-08-20T14:31:00.531000Z,6mo,9.6,True,,repo,https://github.com/port-labs/port-docs,,0.267551,0.60593,0.770419,0.96,1.0,0.129435
781,estimated,,,0.509494,SvelteKit,/sveltejs/kit,,673,385,115771,2026-02-17T21:24:11.308000Z,20d,8.1,,76.6,repo,https://github.com/sveltejs/kit,,0.497404,0.413533,0.614976,0.81,0.0,0.594188
782,estimated,,,0.509312,Ruby,/ruby/ruby,,4164,2129,353417,2025-10-30T10:31:04.966000Z,4mo,9.9,True,57.2,repo,https://github.com/ruby/ruby,,0.318867,0.532127,0.673841,0.99,1.0,0.186402
783,estimated,,,0.509062,OpenTelemetry,/open-telemetry/opentelemetry-specification,,2407,1059,200575,2025-06-17T14:55:53.250000Z,8mo,9.3,True,,repo,https://github.com/open-telemetry/opentelemetry-specification,,0.37258,0.483673,0.643963,0.93,1.0,0.101434
784,estimated,,,0.509062,Feishu OpenPlatform Server SDK,/larksuite/oapi-sdk-java,,2616,31452,3799634,2025-09-18T11:29:17.515000Z,5mo,7.4,,63,repo,https://github.com/larksuite/oapi-sdk-java,,0.364421,0.719067,0.799111,0.74,0.0,0.147854
785,estimated,,,0.509013,Atmos,/cloudposse/atmos,,10402,5758,1759084,2026-01-30T20:44:53.327000Z,1mo,10,True,75.1,repo,https://github.com/cloudposse/atmos,,0.229132,0.601188,0.758492,1.0,1.0,0.437852
786,estimated,,,0.508852,Grafana Helm Charts,/grafana/helm-charts,,1255,159,40497,2025-11-24T19:55:05.384000Z,3mo,9.7,True,69.2,repo,https://github.com/grafana/helm-charts,,0.436384,0.352385,0.559574,0.97,1.0,0.221319
787,estimated,,,0.508811,XlsxWriter,/jmcnamara/xlsxwriter,,2814,880,266593,2025-12-23T10:47:55.858000Z,2mo,9.1,True,93.5,repo,https://github.com/jmcnamara/xlsxwriter,,0.357271,0.47083,0.658971,0.91,1.0,0.280555
788,estimated,,,0.50875,D2,/terrastruct/d2,,4758,3777,538396,2025-10-30T23:21:31.056000Z,4mo,9.3,True,80.3,repo,https://github.com/terrastruct/d2,,0.305798,0.571918,0.696044,0.93,1.0,0.187024
789,estimated,,,0.508626,STM32CubeF1,/stmicroelectronics/stm32cubef1,,6890,5724,1165806,2025-11-19T20:04:54.105000Z,3mo,9.6,True,78.8,repo,https://github.com/stmicroelectronics/stm32cubef1,,0.269509,0.600777,0.736793,0.96,1.0,0.213456
790,estimated,,,0.508621,Terraform Azure AD Provider,/hashicorp/terraform-provider-azuread,,2822,973,247955,2025-08-08T04:31:31.282000Z,7mo,9.8,True,,repo,https://github.com/hashicorp/terraform-provider-azuread,,0.356993,0.477798,0.655148,0.98,1.0,0.122854
791,estimated,,,0.508588,TypeORM,/n8n-io/typeorm,,2256,650,104981,2025-11-04T15:58:31.358000Z,4mo,9.7,True,92.7,repo,https://github.com/n8n-io/typeorm,,0.378928,0.449823,0.609816,0.97,1.0,0.192659
792,estimated,,,0.508489,Unity Entities,/needle-mirror/com.unity.entities,,2783,279,133105,2026-02-19T09:48:57.448000Z,18d,9.5,True,82.4,repo,https://github.com/needle-mirror/com.unity.entities,,0.358356,0.391241,0.622335,0.95,1.0,0.612596
793,estimated,,,0.50829,Asterisk,/asterisk/documentation,,4427,2825,504852,2025-10-09T14:16:39.810000Z,5mo,9.5,True,69.9,repo,https://github.com/asterisk/documentation,,0.312865,0.551759,0.692651,0.95,1.0,0.165029
794,estimated,,,0.508278,LangChain AWS,/langchain-ai/langchain-aws,,1502,309,77524,2025-10-26T08:25:57.884000Z,4mo,9.2,True,76.8,repo,https://github.com/langchain-ai/langchain-aws,,0.418785,0.398308,0.593824,0.92,1.0,0.181786
795,estimated,,,0.508265,Claude Code,/llmstxt/code_claude_llms_txt,,3395,564,175674,2026-02-03T19:14:53.328000Z,1mo,9.9,True,49.6,llmstxt,https://code.claude.com/docs/llms.txt,,0.338877,0.439986,0.636971,0.99,1.0,0.464548
796,estimated,,,0.50822,Midway,/midwayjs/midway,,5850,5533,1083375,2025-09-10T03:37:19.388000Z,6mo,9.3,True,86.1,repo,https://github.com/midwayjs/midway,,0.285547,0.598421,0.732925,0.93,1.0,0.142025
797,estimated,,,0.508189,Selenium,/seleniumhq/selenium,,1349,2199,455941,2026-02-18T10:29:10.716000Z,19d,7.5,,82.2,repo,https://github.com/seleniumhq/selenium,,0.429309,0.534372,0.687276,0.75,0.0,0.600673
798,estimated,,,0.508153,Netdata,/netdata/netdata,,7145,10162,1037579,2025-09-27T22:46:37.921000Z,5mo,9.3,True,83.6,repo,https://github.com/netdata/netdata,,0.265947,0.640626,0.730647,0.93,1.0,0.155093
799,estimated,,,0.508092,Math.js,/josdejong/mathjs,,1999,485,107567,2025-11-19T19:20:56.351000Z,3mo,9.4,True,96.9,repo,https://github.com/josdejong/mathjs,,0.390779,0.429528,0.611099,0.94,1.0,0.21341
800,estimated,,,0.507687,gRPC,/grpc/grpc,,2128,437,198270,2025-12-20T07:47:31.404000Z,2mo,9,True,75.8,repo,https://github.com/grpc/grpc,,0.384652,0.422308,0.643353,0.9,1.0,0.272588
801,estimated,,,0.507681,Grafonnet,/grafana/grafonnet,,17063,65240,4216317,2025-05-29T17:59:35.627000Z,9mo,9.7,True,,repo,https://github.com/grafana/grafonnet,,0.180619,0.769725,0.8046,0.97,1.0,0.09535
802,estimated,,,0.50739,Solace Agent Mesh,/solacelabs/solace-agent-mesh,,3676,717,229781,2026-02-11T13:52:58.327000Z,26d,9.3,True,51.3,repo,https://github.com/solacelabs/solace-agent-mesh,,0.331084,0.456625,0.651133,0.93,1.0,0.528146
803,estimated,,,0.507214,AWS SDK for Java v2,/aws/aws-sdk-java-v2,,2301,343,130167,2026-01-12T14:39:49.088000Z,1mo,9.6,True,65.1,repo,https://github.com/aws/aws-sdk-java-v2,,0.376993,0.405534,0.621158,0.96,1.0,0.345742
804,estimated,,,0.507177,DOMPurify,/cure53/dompurify,,1260,110,35397,2026-01-19T04:52:40.829000Z,1mo,9.4,True,86.4,repo,https://github.com/cure53/dompurify,,0.435995,0.326998,0.552475,0.94,1.0,0.374169
805,estimated,,,0.507122,Model Context Protocol,/modelcontextprotocol/specification,,545,873,141155,2025-10-06T20:44:14.512000Z,5mo,7.8,,74.8,repo,https://github.com/modelcontextprotocol/specification,,0.518051,0.470276,0.625432,0.78,0.0,0.162587
806,estimated,,,0.507018,Sumsub,/llmstxt/sumsub_llms_txt,,16050,239892,68637436,2025-10-09T13:34:49.146000Z,5mo,10,,33.9,llmstxt,https://docs.sumsub.com/llms.txt,,0.186619,0.860135,0.951752,1.0,0.0,0.165003
807,estimated,,,0.507015,LiveKit Components JS,/livekit/components-js,,1252,270,32901,2025-09-20T00:27:38.871000Z,5mo,9.3,True,68.2,repo,https://github.com/livekit/components-js,,0.436619,0.388973,0.548618,0.93,1.0,0.148986
808,estimated,,,0.50699,Click,/pallets/click,,709,332,86848,2026-02-12T11:07:51.778000Z,25d,8.8,,88.6,repo,https://github.com/pallets/click,,0.492303,0.403278,0.599814,0.88,0.0,0.536509
809,estimated,,,0.506917,TensorFlow,/tensorflow/tensorflow,,1401,4100,1234937,2025-11-08T19:49:41.537000Z,4mo,7.9,,82.5,repo,https://github.com/tensorflow/tensorflow,,0.425604,0.577614,0.739832,0.79,0.0,0.197948
810,estimated,,,0.506808,MetaMask,/metamask/metamask-docs,,9641,9088,2377197,2025-09-24T10:52:23.016000Z,5mo,10,True,81.5,repo,https://github.com/metamask/metamask-docs,,0.236579,0.632871,0.774375,1.0,1.0,0.15234
811,estimated,,,0.506519,Azure SDK for Go,/azure/azure-sdk-for-go,,3887,2452,306394,2025-07-18T09:17:31.106000Z,7mo,9.6,True,,repo,https://github.com/azure/azure-sdk-for-go,,0.325614,0.541931,0.66631,0.96,1.0,0.11321
812,estimated,,,0.506415,CodeIgniter 4,/codeigniter4/userguide,,2296,2378,660538,2026-02-25T03:16:54.043000Z,13d,8.8,,78.2,repo,https://github.com/codeigniter4/userguide,,0.377206,0.539804,0.706828,0.88,0.0,0.693736
813,estimated,,,0.506174,Kotlinx Serialization,/kotlin/kotlinx.serialization,,2121,213,67095,2026-02-09T12:46:22.176000Z,28d,9.5,True,94.3,repo,https://github.com/kotlin/kotlinx.serialization,,0.384975,0.372577,0.586203,0.95,1.0,0.509782
814,estimated,,,0.506125,Livewire,/livewire/livewire,,691,921,214845,2026-01-13T18:17:18.211000Z,1mo,7.4,,79.6,repo,https://github.com/livewire/livewire,,0.494821,0.473989,0.647588,0.74,0.0,0.35039
815,estimated,,,0.506117,Deepgram JavaScript SDK,/deepgram/deepgram-js-sdk,,1363,151,38332,2026-01-16T14:00:10.887000Z,1mo,9.2,True,83.9,repo,https://github.com/deepgram/deepgram-js-sdk,,0.428298,0.348824,0.556676,0.92,1.0,0.36233
816,estimated,,,0.506093,jsPDF,/parallax/jspdf,,757,1094,338641,2025-11-17T18:31:53.348000Z,3mo,7.9,,93,repo,https://github.com/parallax/jspdf,,0.48589,0.485929,0.671588,0.79,0.0,0.210366
817,estimated,,,0.506061,Arista AVD,/aristanetworks/avd,,10570,15641,3120974,2025-08-11T19:21:24.243000Z,7mo,9.5,True,,repo,https://github.com/aristanetworks/avd,,0.227562,0.670566,0.788733,0.95,1.0,0.124702
818,estimated,,,0.506034,Sigma Computing,/llmstxt/help_sigmacomputing_llms_txt,,16126,248086,62917003,2025-09-26T11:23:49.901000Z,5mo,10,,57.1,llmstxt,https://help.sigmacomputing.com/llms.txt,,0.186156,0.862467,0.947162,1.0,0.0,0.15392
819,estimated,,,0.505942,Snyk CLI,/snyk/cli,,5666,2715,761136,2025-12-15T18:56:50.678000Z,2mo,9.6,True,85.7,repo,https://github.com/snyk/cli,,0.288679,0.549002,0.714305,0.96,1.0,0.2618
820,estimated,,,0.505641,PrimeFaces,/primefaces/primefaces,,3716,45001,7186708,2025-07-07T08:29:51.912000Z,8mo,7.8,,,repo,https://github.com/primefaces/primefaces,,0.330023,0.743939,0.832727,0.78,0.0,0.108685
821,estimated,,,0.50556,WordPress,/kasparsd/wp-docs-md,,4304,1382,522245,2025-10-23T11:52:23.119000Z,4mo,10,True,46.4,repo,https://github.com/kasparsd/wp-docs-md,,0.315626,0.502141,0.694437,1.0,1.0,0.178693
822,estimated,,,0.505395,VeeValidate,/logaretm/vee-validate,,1889,377,65569,2025-10-22T13:21:27.464000Z,4mo,9.8,True,89.3,repo,https://github.com/logaretm/vee-validate,,0.396325,0.412079,0.58499,0.98,1.0,0.1777
823,estimated,,,0.505346,Fly Docs,/superfly/docs,,1131,698,235729,2026-02-28T10:44:59.176000Z,9d,7.8,,86.2,repo,https://github.com/superfly/docs,,0.446574,0.454763,0.652481,0.78,0.0,0.751259
824,estimated,,,0.505315,Polar,/polarsource/polar,,1747,374,100725,2025-10-26T01:26:24.936000Z,4mo,9.1,True,77.1,repo,https://github.com/polarsource/polar,,0.403981,0.411525,0.607633,0.91,1.0,0.181465
825,estimated,,,0.505286,Postgres.js,/porsager/postgres,,1352,106,31924,2026-01-21T11:07:33.031000Z,1mo,9.6,True,93.8,repo,https://github.com/porsager/postgres,,0.429092,0.324449,0.547028,0.96,1.0,0.385024
826,estimated,,,0.505274,Microsoft Testing Platform and MSTest,/microsoft/testfx,,3755,1788,216624,2025-09-07T15:06:48.014000Z,6mo,9.9,True,79.4,repo,https://github.com/microsoft/testfx,,0.329,0.520014,0.648023,0.99,1.0,0.14035
827,estimated,,,0.505182,Authelia,/authelia/authelia,,3113,732,370820,2025-12-21T15:27:31.041000Z,2mo,9.2,True,80.8,repo,https://github.com/authelia/authelia,,0.347375,0.458061,0.676376,0.92,1.0,0.275896
828,estimated,,,0.505036,Apollo Server,/apollographql/apollo-server,,2473,577,163893,2025-10-29T08:51:31.172000Z,4mo,9.6,True,89.6,repo,https://github.com/apollographql/apollo-server,,0.369929,0.441565,0.63331,0.96,1.0,0.185172
829,estimated,,,0.504791,React Native MMKV,/mrousavy/react-native-mmkv,,1147,88,22829,2025-12-12T10:36:32.134000Z,2mo,10,True,83.4,repo,https://github.com/mrousavy/react-native-mmkv,,0.445198,0.31166,0.529342,1.0,1.0,0.254369
830,estimated,,,0.504651,Datamodel Code Generator,/koxudaxi/datamodel-code-generator,,4986,775,170625,2026-02-27T03:47:25.502000Z,11d,9.5,True,76.1,repo,https://github.com/koxudaxi/datamodel-code-generator,,0.30121,0.462019,0.635433,0.95,1.0,0.72775
831,estimated,,,0.504543,Visual Studio Code Extension Samples,/microsoft/vscode-extension-samples,,1298,54,34792,2026-02-01T00:45:53.755000Z,1mo,9.9,True,82.4,repo,https://github.com/microsoft/vscode-extension-samples,,0.433084,0.278242,0.551565,0.99,1.0,0.445441
832,estimated,,,0.504487,Expo IAP,/hyochan/expo-iap,,4327,2012,285857,2025-09-25T08:35:12.269000Z,5mo,10,True,87.8,repo,https://github.com/hyochan/expo-iap,,0.315104,0.528205,0.662651,1.0,1.0,0.153043
833,estimated,,,0.504393,Fastlane,/fastlane/docs,,783,1395,229755,2025-10-24T18:23:15.181000Z,4mo,8,,87.8,repo,https://github.com/fastlane/docs,,0.482584,0.502791,0.651127,0.8,0.0,0.180056
834,estimated,,,0.504073,Docker MCP Gateway,/docker/mcp-gateway,,3846,874,249962,2026-01-03T16:03:06.723000Z,2mo,9.9,True,87.4,repo,https://github.com/docker/mcp-gateway,,0.326653,0.470356,0.655573,0.99,1.0,0.31344
835,estimated,,,0.50407,Magic UI,/magicuidesign/magicui,,781,971,719858,2025-12-19T18:04:05.088000Z,2mo,7.1,,74,repo,https://github.com/magicuidesign/magicui,,0.482834,0.477655,0.711364,0.71,0.0,0.271179
836,estimated,,,0.504028,XGBoost,/dmlc/xgboost,,941,594,230986,2026-01-22T14:31:17.705000Z,1mo,8.9,,88.1,repo,https://github.com/dmlc/xgboost,,0.464586,0.443578,0.651409,0.89,0.0,0.390748
837,estimated,,,0.503914,Cloudflared,/cloudflare/cloudflared,,1511,228,69871,2025-10-25T00:24:38.014000Z,4mo,9.3,True,72.8,repo,https://github.com/cloudflare/cloudflared,,0.4182,0.377281,0.588342,0.93,1.0,0.180328
838,estimated,,,0.503789,Distilabel,/argilla-io/distilabel,,1690,352,60661,2025-06-09T12:18:04.181000Z,9mo,9.7,True,,repo,https://github.com/argilla-io/distilabel,,0.407231,0.407327,0.580886,0.97,1.0,0.098727
839,estimated,,,0.503695,Restate,/restatedev/documentation,,3004,7277,1242832,2026-02-13T10:00:19.390000Z,24d,8.4,,76.5,repo,https://github.com/restatedev/documentation,,0.350868,0.617442,0.740168,0.84,0.0,0.545812
840,estimated,,,0.503645,Docker,/llmstxt/docker_llms_txt,,4278,8885,2787058,2026-01-14T11:52:21.790000Z,1mo,10,,85,llmstxt,https://docs.docker.com/llms.txt,,0.31622,0.631303,0.782764,1.0,0.0,0.353414
841,estimated,,,0.503635,gRPC Go,/grpc/grpc-go,,991,166,19449,2025-09-25T05:33:01.756000Z,5mo,9,True,78.5,repo,https://github.com/grpc/grpc-go,,0.459516,0.355359,0.52089,0.9,1.0,0.152944
842,estimated,,,0.503627,Mineflayer,/prismarinejs/mineflayer,,3014,411,96182,2026-02-11T18:11:57.945000Z,26d,9.5,True,78.5,repo,https://github.com/prismarinejs/mineflayer,,0.350542,0.418059,0.605198,0.95,1.0,0.529824
843,estimated,,,0.503461,CDKTF Provider Google,/cdktf/cdktf-provider-google,,96606,1798273,171326855,2025-09-25T14:00:45.683000Z,5mo,9.1,True,32.7,repo,https://github.com/cdktf/cdktf-provider-google,,0.010666,1.0,1.0,0.91,1.0,0.15322
844,estimated,,,0.50342,AndroidX Media3,/androidx/media,,920,381,114476,2026-03-05T04:54:43.999000Z,5d,7.6,,80.8,repo,https://github.com/androidx/media,,0.466796,0.412809,0.614382,0.76,0.0,0.852849
845,estimated,,,0.503231,Svelte,/llmstxt/svelte_dev_svelte_llms_txt,,2609,6599,1208324,2025-09-12T18:29:20.868000Z,5mo,9.9,,83.7,llmstxt,https://svelte.dev/docs/svelte/llms.txt,,0.364683,0.610653,0.738683,0.99,0.0,0.143809
846,estimated,,,0.503201,Wasm Bindgen,/rustwasm/wasm-bindgen,,2397,340,100983,2026-02-03T17:50:13.641000Z,1mo,9,True,80,repo,https://github.com/rustwasm/wasm-bindgen,,0.372988,0.404926,0.607768,0.9,1.0,0.464126
847,estimated,,,0.50301,Style Dictionary,/amzn/style-dictionary,,1801,405,73138,2025-11-03T03:25:19.699000Z,4mo,9.1,True,89.9,repo,https://github.com/amzn/style-dictionary,,0.400999,0.41704,0.590752,0.91,1.0,0.190793
848,estimated,,,0.502989,SDL Wiki,/libsdl-org/sdlwiki,,2271,6156,1490515,2026-01-28T09:48:15.939000Z,1mo,7.8,,79.7,repo,https://github.com/libsdl-org/sdlwiki,,0.378279,0.605828,0.749753,0.78,0.0,0.4227
849,estimated,,,0.502935,Crossplane,/crossplane/docs,,3856,672,179730,2026-02-10T11:19:53.120000Z,27d,9.4,True,58.4,repo,https://github.com/crossplane/docs,,0.326398,0.452131,0.638175,0.94,1.0,0.518057
850,estimated,,,0.502765,MSPM0 SDK,/texasinstruments/mspm0-sdk,,45037,311289,38049089,2025-09-22T23:12:24.938000Z,5mo,9.3,True,57.1,repo,https://github.com/texasinstruments/mspm0-sdk,,0.085477,0.878224,0.920635,0.93,1.0,0.151199
851,estimated,,,0.50275,Valibot,/fabian-hiller/valibot,,2837,939,275632,2025-09-11T22:19:29.095000Z,5mo,9.1,True,82.5,repo,https://github.com/fabian-hiller/valibot,,0.356473,0.475331,0.660729,0.91,1.0,0.143232
852,estimated,,,0.50273,Markitdown,/microsoft/markitdown,,1201,115,27289,2025-10-16T20:18:59.129000Z,4mo,9.9,True,73.2,repo,https://github.com/microsoft/markitdown,,0.440692,0.330057,0.538754,0.99,1.0,0.171886
853,estimated,,,0.502615,Langgraph Swarm,/langchain-ai/langgraph-swarm-py,,1040,73,28903,2025-12-29T20:45:21.788000Z,2mo,9.2,True,79.6,repo,https://github.com/langchain-ai/langgraph-swarm-py,,0.45479,0.298845,0.541784,0.92,1.0,0.29846
854,estimated,,,0.502539,Tavus,/llmstxt/tavus_io_llms-full_txt,,2424,5040,1668925,2025-08-19T13:31:38.184000Z,6mo,9.7,,,llmstxt,https://docs.tavus.io/llms-full.txt,,0.37189,0.591943,0.755716,0.97,0.0,0.128856
855,estimated,,,0.502514,Relay,/facebook/relay,,7496,6942,1797981,2025-08-09T08:28:57.166000Z,7mo,9.2,True,,repo,https://github.com/facebook/relay,,0.261246,0.61417,0.759645,0.92,1.0,0.123443
856,estimated,,,0.502275,OpenMetadata,/open-metadata/openmetadata,,1879,312,127153,2025-10-23T01:13:34.490000Z,4mo,9.2,True,42.3,repo,https://github.com/open-metadata/openmetadata,,0.396845,0.398977,0.619922,0.92,1.0,0.178222
857,estimated,,,0.502187,Alpine,/alpinejs/alpine,,661,354,75315,2026-03-03T22:48:04.049000Z,6d,6.6,,92.8,repo,https://github.com/alpinejs/alpine,,0.499165,0.40772,0.592299,0.66,0.0,0.823478
858,estimated,,,0.502088,GetX,/jonataslaw/getx,,2435,741,94067,2025-10-15T23:19:04.998000Z,4mo,9.4,True,90.3,repo,https://github.com/jonataslaw/getx,,0.371447,0.458908,0.604026,0.94,1.0,0.171029
859,estimated,,,0.501921,Vcpkg,/microsoft/vcpkg,,4250,2242,263732,2025-05-05T17:10:57.585000Z,10mo,9.9,True,,repo,https://github.com/microsoft/vcpkg,,0.316864,0.535716,0.658402,0.99,1.0,0.088583
860,estimated,,,0.501901,Pytest Asyncio,/pytest-dev/pytest-asyncio,,858,49,12089,2025-12-30T20:39:07.247000Z,2mo,9.5,True,73.5,repo,https://github.com/pytest-dev/pytest-asyncio,,0.473628,0.271624,0.495812,0.95,1.0,0.301446
861,estimated,,,0.501869,Agno,/llmstxt/agno_llms_txt,,1664,5933,1147587,2025-10-22T12:53:08.095000Z,4mo,7.8,,76.8,llmstxt,https://docs.agno.com/llms.txt,,0.40875,0.603267,0.735962,0.78,0.0,0.177679
862,estimated,,,0.50183,.NET Extensions,/dotnet/extensions,,682,302,85961,2026-02-11T10:48:42.278000Z,26d,8.3,,88.9,repo,https://github.com/dotnet/extensions,,0.496104,0.396723,0.599273,0.83,0.0,0.526959
863,estimated,,,0.501826,Faker Python,/joke2k/faker,,7350,6695,764373,2025-11-08T16:14:01.374000Z,4mo,9.4,True,92.8,repo,https://github.com/joke2k/faker,,0.263174,0.611655,0.714529,0.94,1.0,0.197753
864,estimated,,,0.501705,VectorBT,/polakowo/vectorbt,,1353,1225,190860,2026-02-17T20:34:57.953000Z,20d,8.4,,82.6,repo,https://github.com/polakowo/vectorbt,,0.429019,0.493775,0.641344,0.84,0.0,0.593786
865,estimated,,,0.501533,Ceph,/ceph/ceph,,6133,5645,717501,2025-10-14T11:44:37.561000Z,4mo,9,True,77.5,repo,https://github.com/ceph/ceph,,0.280916,0.599813,0.711191,0.9,1.0,0.169595
866,estimated,,,0.501465,MudBlazor,/mudblazor/mudblazor,,382,85,27707,2026-02-21T08:59:37.845000Z,17d,7.8,,85.1,repo,https://github.com/mudblazor/mudblazor,,0.552811,0.309279,0.539555,0.78,0.0,0.638215
867,estimated,,,0.501195,React Hook Form Resolvers,/react-hook-form/resolvers,,739,43,17758,2025-11-17T19:20:33.557000Z,3mo,9.1,True,81.1,repo,https://github.com/react-hook-form/resolvers,,0.488246,0.262748,0.516093,0.91,1.0,0.210416
868,estimated,,,0.501143,RuVector,/ruvnet/ruvector,,9173,6837,2092927,2025-12-02T08:36:32.760000Z,3mo,9.3,True,79.3,repo,https://github.com/ruvnet/ruvector,,0.241457,0.613112,0.767657,0.93,1.0,0.234334
869,estimated,,,0.501079,TS-Morph,/dsherret/ts-morph,,2144,790,62858,2025-06-26T16:38:03.960000Z,8mo,9.3,True,76.3,repo,https://github.com/dsherret/ts-morph,,0.383918,0.463348,0.582763,0.93,1.0,0.104643
870,estimated,,,0.501024,External Secrets Operator,/external-secrets/external-secrets,,1586,860,237800,2026-03-03T01:12:34.992000Z,7d,8.3,,89.5,repo,https://github.com/external-secrets/external-secrets,,0.413454,0.469236,0.652942,0.83,0.0,0.803633
871,estimated,,,0.501014,SignalWire,/signalwire/docs,,9110,7251,1418046,2025-09-22T15:05:14.100000Z,5mo,9.9,True,0,repo,https://github.com/signalwire/docs,,0.242132,0.617194,0.747124,0.99,1.0,0.150942
872,estimated,,,0.500986,Ty,/astral-sh/ty,,2303,238,48625,2026-02-10T13:32:44.401000Z,27d,9.4,True,75.5,repo,https://github.com/astral-sh/ty,,0.376908,0.380248,0.569221,0.94,1.0,0.518883
873,estimated,,,0.500683,MNN,/alibaba/mnn,,6216,4606,1171589,2025-08-09T03:58:51.849000Z,7mo,9.1,True,,repo,https://github.com/alibaba/mnn,,0.279599,0.585692,0.737054,0.91,1.0,0.123348
